2   2  12 -100   2 -100 2018  561
2   4  12    3   1    0 2018  562
1   2  12   12   2    2 2018  563
1   1  12   12   1    0 2018  564
3   5  12   11   2    1 2018  565
3   3  12 -100   2 -100 2018  566
2   2  12   12   2    0 2018  567
1   2  12 -100   1 -100 2018  568
2   4  12   12   1    0 2018  569
2   3 -90  -90   2    0 2018  570
2   1  12 -100   3   10 2018  571
3   4  12   12   2    3 2018  572
2   4  12   12   3    5 2018  573
3   4  12   12   2    0 2018  574
3   2   9    2   3 -100 2018  575
1   1  10    3   2    0 2018  576
3   3  12 -100   1 -100 2018  577
3   3  10   10   2    2 2018  578
2   3  12   12   1    0 2018  579
1   3  10 -100   3 -100 2018  580
2   3  12   12   3   10 2018  581
1   3   9 -100   2    0 2018  582
3   4  12   12   2    8 2018  583
2   4   9   11   2   14 2018  584
3   3  12    7   2   30 2018  585
2   2   8    9   2    0 2018  586
2   2  12   12   1    0 2018  587
2   1  12   12   1    0 2018  588
1   2  12   12   2   25 2018  589
2   3  12   12   1    0 2018  590
2 -98 -98 -100   2    4 2018  591
3   3  11   11   2    0 2018  592
2   1  12   12   1    0 2018  593
3   3  12    4   2    0 2018  594
2   1  11 -100   3 -100 2018  595
2   3  12 -100   1    0 2018  596
1   3  12   12   2    0 2018  597
3   2  12   12   1 -100 2018  598
2   3  12   12   2    0 2018  599
2   1  10    5   1    0 2018  600
1   4  12 -100   2 -100 2018  601
2   4  12 -100   1 -100 2018  602
2   4  12   12   2    0 2018  603
1   5   8    1   2 -100 2018  604
2   3  12   12   1 -100 2018  605
1   1  12    3   2 -100 2018  606
2   2  12 -100   1 -100 2018  607
1   3  12   10   1    0 2018  608
3   3   6 -100   2 -100 2018  609
1 -98 -98    4   2    0 2018  610
1   1  10 -100   3    3 2018  611
3   1  12 -100   3    0 2018  612
1   2  12   12   2    0 2018  613
2   3  12 -100   1 -100 2018  614
2   2   5 -100   2 -100 2018  615
3   1  11 -100   2 -100 2018  616
3   3   8 -100   2 -100 2018  617
2   4   4 -100   1 -100 2018  618
3   3  10 -100   2 -100 2018  619
2   3  12 -100   2 -100 2018  620
2   3  12 -100   2 -100 2018  621
1   3  12   10   2    2 2018  622
2   4  12   12   1    2 2018  623
1   4  12   12   1    0 2018  624
1   3 -98 -100   2 -100 2018  625
3   3  12   12   2    0 2018  626
