year,id_,incom16,income,rincome,happy,mntlhlth
2018,75,AVERAGE,"$25,000 or more",$7000 TO 7999,2,5
2018,77,AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2018,82,AVERAGE,"$25,000 or more",.r:  Refused,2,3
2018,83,FAR BELOW AVERAGE,"$25,000 or more",$15000 - 19999,3,3
2018,89,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,90,AVERAGE,"$8,000 to $9,999",$8000 TO 9999,2,1
2018,91,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,92,ABOVE AVERAGE,"$25,000 or more",$15000 - 19999,1,3
2018,93,ABOVE AVERAGE,.r:  Refused,.r:  Refused,3,1
2018,96,ABOVE AVERAGE,.r:  Refused,.r:  Refused,2,15
2018,106,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,119,BELOW AVERAGE,"$25,000 or more",$10000 - 14999,3,1
2018,120,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,123,BELOW AVERAGE,"$25,000 or more",$10000 - 14999,2,3
2018,126,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,130,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2018,133,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,134,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,138,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,3
2018,140,AVERAGE,"$25,000 or more",$10000 - 14999,2,5
2018,142,ABOVE AVERAGE,"$20,000 to $24,999",$8000 TO 9999,2,3
2018,146,AVERAGE,"$25,000 or more",.i:  Inapplicable,2,3
2018,148,BELOW AVERAGE,"$10,000 to $14,999",$10000 - 14999,2,7
2018,156,AVERAGE,"$10,000 to $14,999",$1000 TO 2999,2,2
2018,160,FAR BELOW AVERAGE,"$10,000 to $14,999",$10000 - 14999,2,15
2018,163,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,8
2018,167,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,3,15
2018,171,AVERAGE,"$25,000 or more",$7000 TO 7999,2,7
2018,177,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2018,178,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,179,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2018,181,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,NA,NA
2018,184,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,185,AVERAGE,"$25,000 or more",$25000 OR MORE,1,3
2018,191,AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2018,196,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,1,3
2018,197,FAR BELOW AVERAGE,"$25,000 or more",$20000 - 24999,2,1
2018,201,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,14
2018,207,AVERAGE,"$25,000 or more",$25000 OR MORE,2,14
2018,220,AVERAGE,"$25,000 or more",$25000 OR MORE,3,3
2018,222,AVERAGE,"$25,000 or more",.i:  Inapplicable,2,5
2018,226,FAR BELOW AVERAGE,"$25,000 or more",$10000 - 14999,2,15
2018,228,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,6
2018,232,AVERAGE,"$25,000 or more",$25000 OR MORE,2,6
2018,235,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,236,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,242,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,247,AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2018,258,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,2,2
2018,264,AVERAGE,"$25,000 or more",.i:  Inapplicable,2,2
2018,270,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,271,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,273,AVERAGE,"$25,000 or more",$15000 - 19999,1,1
2018,276,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,278,ABOVE AVERAGE,"$25,000 or more",$10000 - 14999,2,3
2018,281,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,291,AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2018,292,AVERAGE,.r:  Refused,.r:  Refused,3,3
2018,294,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,296,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,299,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,301,AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2018,316,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,1,5
2018,331,ABOVE AVERAGE,"$25,000 or more",$15000 - 19999,2,7
2018,337,AVERAGE,"$25,000 or more",$25000 OR MORE,2,14
2018,339,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,341,AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2018,363,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,2,15
2018,365,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2018,368,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2018,369,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,6
2018,371,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,372,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,6
2018,373,AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2018,375,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,377,BELOW AVERAGE,"$25,000 or more",$5000 TO 5999,2,2
2018,386,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,387,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,391,FAR BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,1,15
2018,392,ABOVE AVERAGE,"$10,000 to $14,999",.i:  Inapplicable,2,3
2018,394,BELOW AVERAGE,"$7,000 to $7,999",.i:  Inapplicable,2,2
2018,395,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,25
2018,401,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,410,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,3
2018,423,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,425,AVERAGE,"$25,000 or more",$20000 - 24999,3,1
2018,429,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2018,441,BELOW AVERAGE,"$20,000 to $24,999",$20000 - 24999,3,2
2018,442,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2018,446,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2018,447,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,5
2018,448,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,454,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2018,460,AVERAGE,"$25,000 or more",.i:  Inapplicable,2,2
2018,462,ABOVE AVERAGE,"$25,000 or more",$8000 TO 9999,3,5
2018,463,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,464,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,466,AVERAGE,"$25,000 or more",$7000 TO 7999,1,4
2018,467,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,469,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,472,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,477,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,478,.d:  Do not Know/Cannot Choose,"$25,000 or more",$3000 TO 3999,1,2
2018,480,AVERAGE,"$25,000 or more",$20000 - 24999,1,15
2018,481,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,482,AVERAGE,"$25,000 or more",$15000 - 19999,2,4
2018,487,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,491,AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2018,493,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,496,AVERAGE,"$15,000 to $19,999",.i:  Inapplicable,2,15
2018,508,AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2018,510,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,514,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,519,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2018,522,ABOVE AVERAGE,"$25,000 or more",$15000 - 19999,3,7
2018,524,ABOVE AVERAGE,"$15,000 to $19,999",$10000 - 14999,2,3
2018,525,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,528,BELOW AVERAGE,"$8,000 to $9,999",LT $1000,2,2
2018,530,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,538,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,539,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,540,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,541,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,1,25
2018,545,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,551,ABOVE AVERAGE,"$25,000 or more",$20000 - 24999,3,1
2018,552,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,553,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,559,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,563,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,565,FAR ABOVE AVERAGE,"$25,000 or more",$20000 - 24999,2,1
2018,572,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,573,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,1,5
2018,578,AVERAGE,"$15,000 to $19,999",$15000 - 19999,2,2
2018,583,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,8
2018,584,ABOVE AVERAGE,"$10,000 to $14,999",$20000 - 24999,2,14
2018,589,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,25
2018,591,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,2,4
2018,611,FAR BELOW AVERAGE,"$15,000 to $19,999",.i:  Inapplicable,1,3
2018,622,AVERAGE,"$25,000 or more",$15000 - 19999,2,2
2018,623,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2018,628,AVERAGE,"$25,000 or more",$25000 OR MORE,1,7
2018,647,AVERAGE,"$25,000 or more",$25000 OR MORE,3,3
2018,648,AVERAGE,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,2,2
2018,653,AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2018,654,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,1,3
2018,664,FAR BELOW AVERAGE,"$25,000 or more",$20000 - 24999,2,5
2018,668,AVERAGE,"$25,000 or more",$7000 TO 7999,2,7
2018,670,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,2,5
2018,676,BELOW AVERAGE,"$25,000 or more",$20000 - 24999,2,25
2018,688,AVERAGE,.d:  Do not Know/Cannot Choose,$10000 - 14999,2,2
2018,706,AVERAGE,"$25,000 or more",$25000 OR MORE,1,3
2018,716,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,3
2018,730,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,2,5
2018,734,AVERAGE,"$25,000 or more",$25000 OR MORE,2,8
2018,735,AVERAGE,"$25,000 or more",$7000 TO 7999,3,1
2018,736,AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2018,742,AVERAGE,"$25,000 or more",$25000 OR MORE,1,1
2018,750,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,3,14
2018,752,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,754,AVERAGE,"$25,000 or more",$20000 - 24999,1,16
2018,756,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,1,1
2018,762,AVERAGE,"$25,000 or more",$25000 OR MORE,3,7
2018,764,ABOVE AVERAGE,"$25,000 or more",$3000 TO 3999,2,3
2018,766,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,769,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,770,AVERAGE,"$25,000 or more",$10000 - 14999,2,5
2018,775,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,776,ABOVE AVERAGE,"$25,000 or more",$15000 - 19999,2,5
2018,779,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,785,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,789,AVERAGE,"$25,000 or more",$25000 OR MORE,2,22
2018,790,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,12
2018,793,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,796,ABOVE AVERAGE,"$20,000 to $24,999",.i:  Inapplicable,1,5
2018,798,ABOVE AVERAGE,"$25,000 or more",$10000 - 14999,2,25
2018,799,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,3
2018,802,AVERAGE,.d:  Do not Know/Cannot Choose,$20000 - 24999,3,7
2018,803,BELOW AVERAGE,"$20,000 to $24,999",$5000 TO 5999,3,NA
2018,804,AVERAGE,"$25,000 or more",$10000 - 14999,2,4
2018,805,BELOW AVERAGE,"$25,000 or more",$20000 - 24999,2,5
2018,808,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,809,AVERAGE,"$25,000 or more",$25000 OR MORE,1,4
2018,813,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,2,7
2018,815,AVERAGE,"$7,000 to $7,999",$7000 TO 7999,3,1
2018,827,AVERAGE,.r:  Refused,.i:  Inapplicable,2,2
2018,839,AVERAGE,"$25,000 or more",$25000 OR MORE,2,12
2018,849,AVERAGE,.d:  Do not Know/Cannot Choose,$10000 - 14999,2,3
2018,856,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2018,873,FAR BELOW AVERAGE,"$25,000 or more",$10000 - 14999,3,3
2018,882,ABOVE AVERAGE,"$25,000 or more",$20000 - 24999,2,3
2018,902,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,907,AVERAGE,"$5,000 to $5,999",$1000 TO 2999,2,8
2018,916,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2018,918,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,927,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,1,3
2018,935,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,939,BELOW AVERAGE,"$25,000 or more",$1000 TO 2999,3,1
2018,941,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,950,ABOVE AVERAGE,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,2,4
2018,953,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,12
2018,961,AVERAGE,"$25,000 or more",$25000 OR MORE,1,2
2018,963,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,965,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,968,AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2018,971,AVERAGE,"$25,000 or more",$25000 OR MORE,1,2
2018,978,AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2018,980,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,982,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,985,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2018,988,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,7
2018,992,AVERAGE,"$25,000 or more",$10000 - 14999,1,15
2018,995,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2018,996,ABOVE AVERAGE,"$15,000 to $19,999",$15000 - 19999,1,1
2018,998,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,2,2
2018,1000,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,1001,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,2,1
2018,1008,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,1011,AVERAGE,"$25,000 or more",$15000 - 19999,1,29
2018,1013,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,1014,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2018,1015,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,1021,AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2018,1022,ABOVE AVERAGE,"$25,000 or more",$20000 - 24999,2,2
2018,1030,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,1034,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,15
2018,1036,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,3
2018,1038,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,1040,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2018,1045,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,14
2018,1054,BELOW AVERAGE,"$10,000 to $14,999",$10000 - 14999,2,18
2018,1060,AVERAGE,"$25,000 or more",$3000 TO 3999,3,2
2018,1061,BELOW AVERAGE,"$25,000 or more",$10000 - 14999,2,3
2018,1082,AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2018,1086,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,1093,ABOVE AVERAGE,.r:  Refused,.i:  Inapplicable,3,1
2018,1096,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,1,2
2018,1098,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,1102,BELOW AVERAGE,"$20,000 to $24,999",$1000 TO 2999,2,14
2018,1103,AVERAGE,.r:  Refused,.r:  Refused,2,15
2018,1107,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,1110,BELOW AVERAGE,"$20,000 to $24,999",.i:  Inapplicable,2,5
2018,1111,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,1114,BELOW AVERAGE,"$25,000 or more",$10000 - 14999,2,4
2018,1117,ABOVE AVERAGE,"$25,000 or more",$20000 - 24999,2,15
2018,1121,ABOVE AVERAGE,"$25,000 or more",$6000 TO 6999,2,2
2018,1123,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2018,1125,ABOVE AVERAGE,"$15,000 to $19,999",$4000 TO 4999,2,3
2018,1129,AVERAGE,"$20,000 to $24,999",.i:  Inapplicable,2,5
2018,1131,AVERAGE,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,1,3
2018,1138,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,2
2018,1145,AVERAGE,"$25,000 or more",$25000 OR MORE,2,6
2018,1149,FAR BELOW AVERAGE,.d:  Do not Know/Cannot Choose,$15000 - 19999,2,3
2018,1150,AVERAGE,"$10,000 to $14,999",.i:  Inapplicable,1,15
2018,1155,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,1157,BELOW AVERAGE,"$25,000 or more",$15000 - 19999,2,5
2018,1172,.d:  Do not Know/Cannot Choose,"$25,000 or more",$25000 OR MORE,1,4
2018,1174,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2018,1182,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,3
2018,1183,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,1190,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,1193,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,1197,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,1201,AVERAGE,"$25,000 or more",$20000 - 24999,2,7
2018,1207,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,3,4
2018,1214,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2018,1215,BELOW AVERAGE,"$3,000 to $3,999",$3000 TO 3999,2,7
2018,1218,AVERAGE,"$25,000 or more",.i:  Inapplicable,2,15
2018,1221,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2018,1223,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2018,1228,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2018,1234,ABOVE AVERAGE,"$25,000 or more",$20000 - 24999,1,1
2018,1235,AVERAGE,"$25,000 or more",.i:  Inapplicable,3,3
2018,1244,BELOW AVERAGE,"$20,000 to $24,999",.i:  Inapplicable,2,3
2018,1245,AVERAGE,"$25,000 or more",$10000 - 14999,2,3
2018,1254,AVERAGE,"$25,000 or more",$20000 - 24999,2,2
2018,1259,AVERAGE,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,2,NA
2018,1263,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,1266,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,1267,AVERAGE,"$25,000 or more",$25000 OR MORE,1,3
2018,1274,AVERAGE,"$20,000 to $24,999",$20000 - 24999,1,2
2018,1282,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2018,1284,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2018,1287,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2018,1299,AVERAGE,"$3,000 to $3,999",.i:  Inapplicable,2,3
2018,1301,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,1309,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,1,3
2018,1312,AVERAGE,"$15,000 to $19,999",$10000 - 14999,2,5
2018,1318,AVERAGE,"$25,000 or more",.i:  Inapplicable,3,1
2018,1325,AVERAGE,"$20,000 to $24,999",$20000 - 24999,2,3
2018,1328,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,1332,BELOW AVERAGE,"$25,000 or more",$10000 - 14999,3,5
2018,1347,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,1352,AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2018,1354,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,1360,BELOW AVERAGE,"$25,000 or more",$5000 TO 5999,2,8
2018,1371,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,NA
2018,1372,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,1373,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,2,1
2018,1374,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,1375,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2018,1376,AVERAGE,"$25,000 or more",$25000 OR MORE,2,14
2018,1387,BELOW AVERAGE,"$15,000 to $19,999",$10000 - 14999,2,6
2018,1392,ABOVE AVERAGE,"$25,000 or more",$6000 TO 6999,2,3
2018,1401,FAR BELOW AVERAGE,"Under $1,000",$25000 OR MORE,2,NA
2018,1403,ABOVE AVERAGE,"$25,000 or more",$20000 - 24999,3,3
2018,1404,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,14
2018,1422,AVERAGE,"$10,000 to $14,999",.i:  Inapplicable,2,1
2018,1424,AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2018,1426,AVERAGE,.d:  Do not Know/Cannot Choose,$5000 TO 5999,2,4
2018,1429,BELOW AVERAGE,.d:  Do not Know/Cannot Choose,$25000 OR MORE,2,3
2018,1432,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,1443,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2018,1446,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,1451,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2018,1454,AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2018,1458,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,3
2018,1460,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,1468,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,1470,AVERAGE,"$7,000 to $7,999",LT $1000,2,4
2018,1472,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,1
2018,1473,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,1,1
2018,1475,FAR BELOW AVERAGE,"$25,000 or more",$15000 - 19999,1,4
2018,1479,AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2018,1490,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2018,1496,FAR BELOW AVERAGE,"$25,000 or more",$1000 TO 2999,2,5
2018,1511,AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2018,1521,AVERAGE,"$10,000 to $14,999",$4000 TO 4999,1,6
2018,1533,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,1538,AVERAGE,"Under $1,000",LT $1000,1,2
2018,1539,FAR BELOW AVERAGE,"$15,000 to $19,999",$15000 - 19999,2,2
2018,1552,BELOW AVERAGE,"$25,000 or more",$20000 - 24999,2,14
2018,1560,AVERAGE,"$15,000 to $19,999",$15000 - 19999,2,7
2018,1564,AVERAGE,"$25,000 or more",$20000 - 24999,2,5
2018,1569,ABOVE AVERAGE,"$10,000 to $14,999",$10000 - 14999,2,15
2018,1578,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,1579,AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2018,1581,FAR BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,2,14
2018,1600,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,6
2018,1602,FAR BELOW AVERAGE,"$20,000 to $24,999",$8000 TO 9999,2,7
2018,1603,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,2,1
2018,1606,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2018,1607,ABOVE AVERAGE,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,2,1
2018,1609,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2018,1615,ABOVE AVERAGE,.d:  Do not Know/Cannot Choose,$1000 TO 2999,3,1
2018,1620,AVERAGE,"$25,000 or more",$25000 OR MORE,3,3
2018,1621,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,2,14
2018,1622,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,1639,AVERAGE,"$20,000 to $24,999",$20000 - 24999,2,1
2018,1649,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2018,1659,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2018,1665,AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2018,1667,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2018,1670,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2018,1671,AVERAGE,"$25,000 or more",$25000 OR MORE,1,15
2018,1682,AVERAGE,"$25,000 or more",$25000 OR MORE,2,6
2018,1687,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,1,15
2018,1689,BELOW AVERAGE,"Under $1,000",.i:  Inapplicable,1,2
